 rainfall runoff and pot evp data
 1984   10   26      .000      .247     4.355
 1984   10   27      .000      .289     4.355
 1984   10   28      .000      .254     4.355
 1984   10   29      .000      .226     4.355
 1984   10   30    22.270    14.955     4.355
 1984   10   31   137.700    43.797     4.355
 1984   11    1    10.080     6.406     5.333
 1984   11    2      .030     3.894     5.333
 1984   11    3      .000     3.652     5.333
 1984   11    4    29.060     3.307     5.333
 1984   11    5      .900     7.960     5.333
 1984   11    6    51.180     8.772     5.333
 1984   11    7    41.210    12.860     5.333
 1984   11    8     6.590     6.920     5.333
 1984   11    9      .760     5.869     5.333
 1984   11   10    11.490     4.885     5.333
 1984   11   11      .540     4.000     5.333
 1984   11   12      .080     3.407     5.333
 1984   11   13      .330     2.923     5.333
 1984   11   14      .000     2.508     5.333
 1984   11   15      .000     2.270     5.333
 1984   11   16    31.170     3.798     5.333
 1984   11   17      .000     2.437     5.333
 1984   11   18      .000     2.150     5.333
 1984   11   19      .000     1.994     5.333
 1984   11   20      .000     1.755     5.333
 1984   11   21      .000     1.612     5.333
 1984   11   22      .100     1.506     5.333
 1984   11   23     1.510     1.523     5.333
 1984   11   24      .120     1.372     5.333
 1984   11   25      .000     1.270     5.333
 1984   11   26      .130     1.192     5.333
 1984   11   27      .000     1.090     5.333
 1984   11   28      .000      .997     5.333
 1984   11   29      .000      .956     5.333
 1984   11   30     4.310      .941     5.333
 1984   12    1      .080      .875     5.710
 1984   12    2      .000      .805     5.710
 1984   12    3      .030      .772     5.710
 1984   12    4      .000      .726     5.710
 1984   12    5      .000      .686     5.710
 1984   12    6      .000      .661     5.710
 1984   12    7      .000      .775     5.710
 1984   12    8    21.870     1.305     5.710
 1984   12    9      .410      .938     5.710
 1984   12   10     3.010      .734     5.710
 1984   12   11    29.280     2.121     5.710
 1984   12   12    10.990     1.569     5.710
 1984   12   13      .000      .953     5.710
 1984   12   14      .000      .845     5.710
 1984   12   15      .000      .729     5.710
 1984   12   16      .000      .645     5.710
 1984   12   17      .000      .592     5.710
 1984   12   18      .000      .542     5.710
 1984   12   19      .150     1.024     5.710
 1984   12   20    31.480     1.734     5.710
 1984   12   21      .000      .800     5.710
 1984   12   22      .000      .692     5.710
 1984   12   23      .000      .603     5.710
 1984   12   24      .000      .522     5.710
 1984   12   25      .000      .476     5.710
 1984   12   26      .000      .446     5.710
 1984   12   27    11.160      .775     5.710
 1984   12   28     6.100      .654     5.710
 1984   12   29      .000      .536     5.710
 1984   12   30    25.730     1.291     5.710
 1984   12   31     3.390     1.321     5.710
 1985    1    1     7.050     1.022     6.065
